ROI_type,dice_coef,task,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0.156935664,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0.010080645,validation,,,
tumor,0,validation,,,
tumor,0,validation,,,
tumor,0.501129305,validation,,,
pancreas+tumor,0.80455009,validation,,,
pancreas+tumor,0.945623722,validation,,,
pancreas+tumor,0.60956573,validation,,,
pancreas+tumor,0.568754019,validation,,,
pancreas+tumor,0.461941523,validation,,,
pancreas+tumor,0.646538348,validation,,,
pancreas+tumor,0.665066007,validation,,,
pancreas+tumor,0.793636848,validation,,,
pancreas+tumor,0.241337228,validation,,,
pancreas+tumor,0.627643494,validation,,,
pancreas+tumor,0.628823795,validation,,,
pancreas+tumor,0.293374559,validation,,,
pancreas+tumor,0.877419884,validation,,,
pancreas+tumor,0.445108951,validation,,,
pancreas+tumor,0.843458512,validation,,,
pancreas+tumor,0.450312845,validation,,,
pancreas+tumor,0.611789318,validation,,,
pancreas+tumor,0.651526588,validation,,,
pancreas+tumor,0.41325965,validation,,,
pancreas+tumor,0.722386496,validation,,,
pancreas+tumor,0.33883592,validation,,,
pancreas+tumor,0.731773667,validation,,,
pancreas+tumor,0.843566512,validation,,,
pancreas+tumor,0.556597761,validation,,,
pancreas+tumor,0.726041377,validation,,,
pancreas+tumor,0.621108911,validation,,,
pancreas+tumor,0.64308378,validation,,,
pancreas+tumor,0.661037512,validation,,,
pancreas+tumor,0.779295812,validation,,,
pancreas+tumor,0.654263993,validation,,,
pancreas+tumor,0.185316269,validation,,,
pancreas+tumor,0.710768134,validation,,,
pancreas+tumor,0.842186239,validation,,,
pancreas+tumor,0.561102076,validation,,,
pancreas+tumor,0.741695891,validation,,,
pancreas+tumor,0.319586202,validation,,,
pancreas+tumor,0.177042568,validation,,,
pancreas+tumor,0.333589057,validation,,,
pancreas+tumor,0.251251333,validation,,,
pancreas+tumor,0.186323307,validation,,,
pancreas+tumor,0.828719218,validation,,,
mean,0.415031197,validation,,,
mean,0.723298322,validation,,,
mean,0.309214268,validation,,,
mean,0.334192219,validation,,,
mean,0.255743345,validation,,,
mean,0.331268059,validation,,,
mean,0.33513607,validation,,,
mean,0.367082534,validation,,,
mean,0.069594267,validation,,,
mean,0.310071128,validation,,,
mean,0.649525846,validation,,,
mean,0.331777879,validation,,,
mean,0.431071755,validation,,,
mean,0.230639142,validation,,,
mean,0.416579123,validation,,,
mean,0.173039666,validation,,,
mean,0.291547911,validation,,,
mean,0.318184815,validation,,,
mean,0.341007734,validation,,,
mean,0.357585465,validation,,,
mean,0.170659941,validation,,,
mean,0.355070859,validation,,,
mean,0.420955774,validation,,,
mean,0.282225671,validation,,,
mean,0.427964498,validation,,,
mean,0.267981146,validation,,,
mean,0.312671358,validation,,,
mean,0.33845389,validation,,,
mean,0.396340496,validation,,,
mean,0.315306779,validation,,,
mean,0.163271104,validation,,,
mean,0.375358025,validation,,,
mean,0.400890825,validation,,,
mean,0.265469502,validation,,,
mean,0.346494672,validation,,,
mean,0.288845456,validation,,,
mean,0.167075589,validation,,,
mean,0.161674564,validation,,,
mean,0.119141748,validation,,,
mean,0.085861789,validation,,,
mean,0.635549187,validation,,Pancreas mean,Tumor mean
pancreas,0.599359907,test,,0.61671467,0.301353009
pancreas,0.70079856,test,,,
pancreas,0.679893565,test,,,
pancreas,0.687001156,test,,,
pancreas,0.59832636,test,,,
pancreas,0.822054832,test,,,
pancreas,0.751208992,test,,,
pancreas,0.71954937,test,,,
pancreas,0.570091412,test,,,
pancreas,0.702962546,test,,,
pancreas,0.602913303,test,,,
pancreas,0.716185825,test,,,
pancreas,0.668231967,test,,,
pancreas,0.470777692,test,,,
pancreas,0.528791925,test,,,
pancreas,0.741532031,test,,,
pancreas,0.653778348,test,,,
pancreas,0.519178047,test,,,
pancreas,0.66579757,test,,,
pancreas,0.463824637,test,,,
pancreas,0.614844442,test,,,
pancreas,0.496815861,test,,,
pancreas,0.544464825,test,,,
pancreas,0.815120666,test,,,
pancreas,0.771846044,test,,,
pancreas,0.565538701,test,,,
pancreas,0.451006277,test,,,
pancreas,0.707453399,test,,,
pancreas,0.762837269,test,,,
pancreas,0.760525938,test,,,
pancreas,0.522015141,test,,,
pancreas,0.222853446,test,,,
pancreas,0.32455006,test,,,
pancreas,0.283273494,test,,,
pancreas,0.703999883,test,,,
pancreas,0.59846641,test,,,
pancreas,0.65499604,test,,,
pancreas,0.69149991,test,,,
pancreas,0.680635159,test,,,
pancreas,0.633585781,test,,,
tumor,0.135974304,test,,,
tumor,0.150872818,test,,,
tumor,0.333503836,test,,,
tumor,0.205607477,test,,,
tumor,0.567769993,test,,,
tumor,0.833009709,test,,,
tumor,0.001881468,test,,,
tumor,0.686970173,test,,,
tumor,0.002235469,test,,,
tumor,0.557909605,test,,,
tumor,0.700767263,test,,,
tumor,0.621106167,test,,,
tumor,0.794788274,test,,,
tumor,0.244444444,test,,,
tumor,0.27788162,test,,,
tumor,0.487840825,test,,,
tumor,0,test,,,
tumor,0.038226601,test,,,
tumor,0,test,,,
tumor,0.227272727,test,,,
tumor,0.782666667,test,,,
tumor,0.057098162,test,,,
tumor,0.534733441,test,,,
tumor,0.700636943,test,,,
tumor,0.009334163,test,,,
tumor,0,test,,,
tumor,0,test,,,
tumor,0,test,,,
tumor,0,test,,,
tumor,0.469423413,test,,,
tumor,0.557436288,test,,,
tumor,0.650144443,test,,,
tumor,0,test,,,
tumor,0.049062049,test,,,
tumor,0,test,,,
tumor,0.482590104,test,,,
tumor,0.078838174,test,,,
tumor,0.505709625,test,,,
tumor,0.308384102,test,,,
tumor,0,test,,,
pancreas+tumor,0.685308751,test,,,
pancreas+tumor,0.774353272,test,,,
pancreas+tumor,0.726686996,test,,,
pancreas+tumor,0.708851423,test,,,
pancreas+tumor,0.62205363,test,,,
pancreas+tumor,0.832559652,test,,,
pancreas+tumor,0.74591752,test,,,
pancreas+tumor,0.746526084,test,,,
pancreas+tumor,0.608949314,test,,,
pancreas+tumor,0.727638143,test,,,
pancreas+tumor,0.616197686,test,,,
pancreas+tumor,0.786885865,test,,,
pancreas+tumor,0.69338657,test,,,
pancreas+tumor,0.496598336,test,,,
pancreas+tumor,0.58916963,test,,,
pancreas+tumor,0.828432805,test,,,
pancreas+tumor,0.686384518,test,,,
pancreas+tumor,0.517484032,test,,,
pancreas+tumor,0.681337937,test,,,
pancreas+tumor,0.494202226,test,,,
pancreas+tumor,0.634419709,test,,,
pancreas+tumor,0.535945135,test,,,
pancreas+tumor,0.599151001,test,,,
pancreas+tumor,0.850180941,test,,,
pancreas+tumor,0.747234124,test,,,
pancreas+tumor,0.603373702,test,,,
pancreas+tumor,0.457696228,test,,,
pancreas+tumor,0.731688866,test,,,
pancreas+tumor,0.784935709,test,,,
pancreas+tumor,0.804520692,test,,,
pancreas+tumor,0.54475365,test,,,
pancreas+tumor,0.256930632,test,,,
pancreas+tumor,0.339823331,test,,,
pancreas+tumor,0.291564388,test,,,
pancreas+tumor,0.701267552,test,,,
pancreas+tumor,0.607163678,test,,,
pancreas+tumor,0.660774163,test,,,
pancreas+tumor,0.700841933,test,,,
pancreas+tumor,0.710712722,test,,,
pancreas+tumor,0.599387372,test,,,
mean,0.367667105,test,,,
mean,0.425835689,test,,,
mean,0.506698701,test,,,
mean,0.446304316,test,,,
mean,0.583048176,test,,,
mean,0.82753227,test,,,
mean,0.37654523,test,,,
mean,0.703259772,test,,,
mean,0.286163441,test,,,
mean,0.630436075,test,,,
mean,0.651840283,test,,,
mean,0.668645996,test,,,
mean,0.73151012,test,,,
mean,0.357611068,test,,,
mean,0.403336772,test,,,
mean,0.614686428,test,,,
mean,0.326889174,test,,,
mean,0.278702324,test,,,
mean,0.332898785,test,,,
mean,0.345548682,test,,,
mean,0.698755555,test,,,
mean,0.276957011,test,,,
mean,0.539599133,test,,,
mean,0.757878805,test,,,
mean,0.390590104,test,,,
mean,0.28276935,test,,,
mean,0.225503139,test,,,
mean,0.3537267,test,,,
mean,0.381418635,test,,,
mean,0.614974675,test,,,
mean,0.539725715,test,,,
mean,0.436498945,test,,,
mean,0.16227503,test,,,
mean,0.166167772,test,,,
mean,0.351999942,test,,,
mean,0.540528257,test,,,
mean,0.366917107,test,,,
mean,0.598604768,test,,,
mean,0.494509631,test,,,
mean,0.31679289,test,,,
